country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,update_hour,update_day_of_week,pollutant_range,air_quality_category
India,Uttar Pradesh,Agra,"Rohta, Agra - UPPCB",2026-07-06 10:00:00,27.106972,78.000111,NH3,5.0,6.0,6.0,10,Monday,1.0,Good/Satisfactory
India,Uttar Pradesh,Agra,"Rohta, Agra - UPPCB",2026-07-06 10:00:00,27.106972,78.000111,CO,9.0,17.0,12.0,10,Monday,8.0,Good/Satisfactory
India,Uttar Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",2026-07-06 10:00:00,28.964949,77.278761,PM10,20.0,107.0,55.0,10,Monday,87.0,Moderate
India,Uttar Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",2026-07-06 10:00:00,28.964949,77.278761,NH3,5.0,6.0,6.0,10,Monday,1.0,Good/Satisfactory
India,Uttar Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",2026-07-06 10:00:00,28.964949,77.278761,SO2,12.0,20.0,15.0,10,Monday,8.0,Good/Satisfactory
India,Uttar Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",2026-07-06 10:00:00,28.964949,77.278761,OZONE,3.0,8.0,6.0,10,Monday,5.0,Good/Satisfactory
India,Uttar Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",2026-07-06 10:00:00,28.359581,79.414455,NH3,1.0,6.0,2.0,10,Monday,5.0,Good/Satisfactory
India,Uttar Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",2026-07-06 10:00:00,28.359581,79.414455,OZONE,22.0,82.0,44.0,10,Monday,60.0,Good/Satisfactory
India,Uttar Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",2026-07-06 10:00:00,28.38910936,79.42963708,PM10,12.0,29.0,20.0,10,Monday,17.0,Good/Satisfactory
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",2026-07-06 10:00:00,17.544899,78.486949,NO2,12.0,17.0,16.0,10,Monday,5.0,Good/Satisfactory
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",2026-07-06 10:00:00,17.544899,78.486949,CO,25.0,25.0,25.0,10,Monday,0.0,Good/Satisfactory
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",2026-07-06 10:00:00,17.544899,78.486949,OZONE,19.0,31.0,29.0,10,Monday,12.0,Good/Satisfactory
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",2026-07-06 10:00:00,17.429398,78.569354,NO2,12.0,17.0,15.0,10,Monday,5.0,Good/Satisfactory
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",2026-07-06 10:00:00,17.429398,78.569354,CO,28.0,28.0,28.0,10,Monday,0.0,Good/Satisfactory
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",2026-07-06 10:00:00,17.460103,78.334361,PM10,16.0,42.0,30.0,10,Monday,26.0,Good/Satisfactory
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",2026-07-06 10:00:00,17.460103,78.334361,NO2,5.0,31.0,23.0,10,Monday,26.0,Good/Satisfactory
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",2026-07-06 10:00:00,17.460103,78.334361,OZONE,9.0,13.0,11.0,10,Monday,4.0,Good/Satisfactory
India,Uttar Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",2026-07-06 10:00:00,27.19865833,78.00598056,NO2,9.0,11.0,10.0,10,Monday,2.0,Good/Satisfactory
India,Uttar Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",2026-07-06 10:00:00,27.19865833,78.00598056,OZONE,9.0,12.0,11.0,10,Monday,3.0,Good/Satisfactory
India,Uttar Pradesh,Agra,"Manoharpur, Agra - UPPCB",2026-07-06 10:00:00,27.23711,78.01936,CO,19.0,20.0,20.0,10,Monday,1.0,Good/Satisfactory
India,Uttar Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",2026-07-06 10:00:00,28.557054,77.453663,PM2.5,27.0,95.0,61.0,10,Monday,68.0,Poor/Severe
India,Uttar Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",2026-07-06 10:00:00,28.557054,77.453663,PM10,30.0,352.0,155.0,10,Monday,322.0,Poor/Severe
India,Uttar Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",2026-07-06 10:00:00,28.557054,77.453663,SO2,6.0,12.0,9.0,10,Monday,6.0,Good/Satisfactory
India,Uttar Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",2026-07-06 10:00:00,25.4547,78.6039,SO2,19.0,28.0,22.0,10,Monday,9.0,Good/Satisfactory
India,Uttar Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",2026-07-06 10:00:00,25.4547,78.6039,OZONE,5.0,6.0,6.0,10,Monday,1.0,Good/Satisfactory
India,Uttar Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",2026-07-06 10:00:00,26.509954,80.249612,PM2.5,2.0,24.0,13.0,10,Monday,22.0,Good/Satisfactory
India,Uttar Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",2026-07-06 10:00:00,26.509954,80.249612,CO,28.0,32.0,30.0,10,Monday,4.0,Good/Satisfactory
India,Uttar Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",2026-07-06 10:00:00,26.428282,80.327067,PM10,2.0,154.0,30.0,10,Monday,152.0,Good/Satisfactory
India,Uttar Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",2026-07-06 10:00:00,26.766433,80.927299,PM2.5,0.0,59.0,13.0,10,Monday,59.0,Good/Satisfactory
India,Uttar Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",2026-07-06 10:00:00,25.32393,82.99687,CO,11.0,16.0,13.0,10,Monday,5.0,Good/Satisfactory
India,Uttar Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",2026-07-06 10:00:00,25.3505986,82.9083074,CO,17.0,17.0,17.0,10,Monday,0.0,Good/Satisfactory
India,Uttar Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",2026-07-06 10:00:00,25.301778,82.996789,NH3,1.0,1.0,1.0,10,Monday,0.0,Good/Satisfactory
India,Uttar Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",2026-07-06 10:00:00,25.301778,82.996789,CO,4.0,7.0,6.0,10,Monday,3.0,Good/Satisfactory
India,Uttar Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",2026-07-06 10:00:00,25.262326,82.995408,OZONE,3.0,5.0,3.0,10,Monday,2.0,Good/Satisfactory
India,Uttar Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",2026-07-06 10:00:00,27.571409,77.655757,CO,13.0,15.0,14.0,10,Monday,2.0,Good/Satisfactory
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",2026-07-06 10:00:00,30.269444,78.044167,NO2,1.0,5.0,2.0,10,Monday,4.0,Good/Satisfactory
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",2026-07-06 10:00:00,29.2124114,78.9611753,OZONE,22.5,34.0,26.0,10,Monday,11.5,Good/Satisfactory
India,West Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",2026-07-06 10:00:00,23.697936,86.944395,NO2,9.0,17.0,13.0,10,Monday,8.0,Good/Satisfactory
India,West Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",2026-07-06 10:00:00,23.697936,86.944395,SO2,74.0,75.0,75.0,10,Monday,1.0,Moderate
India,West Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",2026-07-06 10:00:00,23.685297,86.945968,PM2.5,17.0,36.0,30.0,10,Monday,19.0,Good/Satisfactory
India,West Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",2026-07-06 10:00:00,23.685297,86.945968,NH3,1.0,3.0,3.0,10,Monday,2.0,Good/Satisfactory
India,West Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",2026-07-06 10:00:00,23.618183,87.105718,PM2.5,5.0,20.0,11.0,10,Monday,15.0,Good/Satisfactory
India,West Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",2026-07-06 10:00:00,23.618183,87.105718,CO,35.0,44.0,39.0,10,Monday,9.0,Good/Satisfactory
India,West Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",2026-07-06 10:00:00,22.7605581,88.3617589,PM2.5,6.0,24.0,16.0,10,Monday,18.0,Good/Satisfactory
India,West Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",2026-07-06 10:00:00,22.7605581,88.3617589,SO2,9.0,10.0,10.0,10,Monday,1.0,Good/Satisfactory
India,West Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",2026-07-06 10:00:00,23.549395,87.300496,NO2,14.0,23.0,19.0,10,Monday,9.0,Good/Satisfactory
India,West Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",2026-07-06 10:00:00,23.549395,87.300496,NH3,5.0,6.0,5.0,10,Monday,1.0,Good/Satisfactory
India,West Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",2026-07-06 10:00:00,23.549395,87.300496,CO,13.0,22.0,16.0,10,Monday,9.0,Good/Satisfactory
India,West Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",2026-07-06 10:00:00,23.508764,87.35444,SO2,10.0,11.0,10.0,10,Monday,1.0,Good/Satisfactory
India,West Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",2026-07-06 10:00:00,23.508764,87.35444,OZONE,47.0,47.0,47.0,10,Monday,0.0,Good/Satisfactory
India,West Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",2026-07-06 10:00:00,23.567923,87.306843,NH3,0.0,0.0,0.0,10,Monday,0.0,Good/Satisfactory
India,West Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",2026-07-06 10:00:00,23.567923,87.306843,CO,22.0,27.0,24.5,10,Monday,5.0,Good/Satisfactory
India,West Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",2026-07-06 10:00:00,22.06047,88.109737,PM2.5,16.0,18.0,17.0,10,Monday,2.0,Good/Satisfactory
India,West Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",2026-07-06 10:00:00,22.554954,88.292568,PM2.5,13.0,34.0,23.0,10,Monday,21.0,Good/Satisfactory
India,West Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",2026-07-06 10:00:00,22.554954,88.292568,NO2,15.0,32.0,22.0,10,Monday,17.0,Good/Satisfactory
India,West Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",2026-07-06 10:00:00,22.554954,88.292568,SO2,7.0,8.0,8.0,10,Monday,1.0,Good/Satisfactory
India,West Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",2026-07-06 10:00:00,22.554954,88.292568,OZONE,9.0,10.0,9.0,10,Monday,1.0,Good/Satisfactory
India,West Bengal,Howrah,"Belur Math, Howrah - WBPCB",2026-07-06 10:00:00,22.629801,88.352017,OZONE,8.0,9.0,8.0,10,Monday,1.0,Good/Satisfactory
India,West Bengal,Howrah,"Padmapukur, Howrah - WBPCB",2026-07-06 10:00:00,22.5687319,88.2797276,PM10,30.0,48.0,37.0,10,Monday,18.0,Good/Satisfactory
India,West Bengal,Howrah,"Padmapukur, Howrah - WBPCB",2026-07-06 10:00:00,22.5687319,88.2797276,NH3,5.0,6.0,5.0,10,Monday,1.0,Good/Satisfactory
India,West Bengal,Howrah,"Dasnagar, Howrah - WBPCB",2026-07-06 10:00:00,22.6025571,88.3105664,PM2.5,1.0,35.0,12.0,10,Monday,34.0,Good/Satisfactory
India,West Bengal,Howrah,"Dasnagar, Howrah - WBPCB",2026-07-06 10:00:00,22.6025571,88.3105664,NO2,4.0,6.0,5.0,10,Monday,2.0,Good/Satisfactory
India,West Bengal,Howrah,"Ghusuri, Howrah - WBPCB",2026-07-06 10:00:00,22.611968,88.347422,PM2.5,8.0,26.0,15.0,10,Monday,18.0,Good/Satisfactory
India,West Bengal,Howrah,"Ghusuri, Howrah - WBPCB",2026-07-06 10:00:00,22.611968,88.347422,OZONE,15.0,18.0,16.0,10,Monday,3.0,Good/Satisfactory
India,West Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",2026-07-06 10:00:00,22.51106,88.35142,NO2,9.0,20.0,12.0,10,Monday,11.0,Good/Satisfactory
India,West Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",2026-07-06 10:00:00,22.51106,88.35142,CO,14.0,20.0,16.0,10,Monday,6.0,Good/Satisfactory
India,West Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",2026-07-06 10:00:00,22.5367507,88.3638022,SO2,3.0,7.0,6.0,10,Monday,4.0,Good/Satisfactory
India,West Bengal,Kolkata,"Victoria, Kolkata - WBPCB",2026-07-06 10:00:00,22.5448082,88.3403691,NH3,7.0,8.0,8.0,10,Monday,1.0,Good/Satisfactory
India,West Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",2026-07-06 10:00:00,22.58157048,88.41002457,PM10,24.0,32.0,27.0,10,Monday,8.0,Good/Satisfactory
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",2026-07-06 10:00:00,27.308328,84.531742,NH3,1.0,1.0,1.0,10,Monday,0.0,Good/Satisfactory
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",2026-07-06 10:00:00,27.308328,84.531742,CO,13.0,35.0,22.0,10,Monday,22.0,Good/Satisfactory
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",2026-07-06 10:00:00,27.308328,84.531742,OZONE,24.0,33.0,30.0,10,Monday,9.0,Good/Satisfactory
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",2026-07-06 10:00:00,26.63086,84.90051,CO,11.0,11.0,11.0,10,Monday,0.0,Good/Satisfactory
India,Bihar,Munger,"Town Hall, Munger - BSPCB",2026-07-06 10:00:00,25.376776,86.471523,CO,43.0,46.0,45.0,10,Monday,3.0,Good/Satisfactory
India,Bihar,Munger,"Town Hall, Munger - BSPCB",2026-07-06 10:00:00,25.376776,86.471523,OZONE,1.0,8.0,4.0,10,Monday,7.0,Good/Satisfactory
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",2026-07-06 10:00:00,26.11442,85.39813,NO2,12.0,22.0,16.0,10,Monday,10.0,Good/Satisfactory
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",2026-07-06 10:00:00,26.1403345,85.3650192,NH3,0.0,0.0,0.0,10,Monday,0.0,Good/Satisfactory
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",2026-07-06 10:00:00,26.1403345,85.3650192,OZONE,31.0,33.0,32.0,10,Monday,2.0,Good/Satisfactory
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",2026-07-06 10:00:00,25.592539,85.227158,PM2.5,20.0,61.0,37.0,10,Monday,41.0,Moderate
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",2026-07-06 10:00:00,25.592539,85.227158,CO,30.0,32.0,31.0,10,Monday,2.0,Good/Satisfactory
India,Bihar,Patna,"Samanpura, Patna - BSPCB",2026-07-06 10:00:00,25.596727,85.085624,PM2.5,36.0,119.0,62.0,10,Monday,83.0,Poor/Severe
India,Bihar,Patna,"Samanpura, Patna - BSPCB",2026-07-06 10:00:00,25.596727,85.085624,CO,24.0,26.0,25.0,10,Monday,2.0,Good/Satisfactory
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",2026-07-06 10:00:00,25.610369,85.132568,PM2.5,20.0,61.0,37.0,10,Monday,41.0,Moderate
India,Andhra Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",2026-07-06 10:00:00,16.486692,80.699436,SO2,13.0,18.0,15.0,10,Monday,5.0,Good/Satisfactory
India,Andhra Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",2026-07-06 10:00:00,16.536107,80.594233,NO2,15.0,19.0,15.0,10,Monday,4.0,Good/Satisfactory
India,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2026-07-06 10:00:00,17.72,83.3,NO2,29.0,82.0,49.0,10,Monday,53.0,Good/Satisfactory
India,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2026-07-06 10:00:00,17.72,83.3,NH3,3.0,3.0,3.0,10,Monday,0.0,Good/Satisfactory
India,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2026-07-06 10:00:00,17.72,83.3,SO2,2.0,44.0,16.0,10,Monday,42.0,Good/Satisfactory
India,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2026-07-06 10:00:00,17.72,83.3,OZONE,4.0,12.0,6.0,10,Monday,8.0,Good/Satisfactory
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",2026-07-06 10:00:00,26.071318,91.87488,PM2.5,53.0,78.0,68.0,10,Monday,25.0,Poor/Severe
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",2026-07-06 10:00:00,26.071318,91.87488,PM10,52.0,76.0,66.0,10,Monday,24.0,Moderate
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",2026-07-06 10:00:00,26.071318,91.87488,NO2,4.0,10.0,7.0,10,Monday,6.0,Good/Satisfactory
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",2026-07-06 10:00:00,26.071318,91.87488,NH3,4.0,4.0,4.0,10,Monday,0.0,Good/Satisfactory
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",2026-07-06 10:00:00,26.071318,91.87488,SO2,18.0,32.0,29.0,10,Monday,14.0,Good/Satisfactory
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",2026-07-06 10:00:00,26.181742,91.78063,OZONE,12.0,26.0,17.0,10,Monday,14.0,Good/Satisfactory
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",2026-07-06 10:00:00,26.10887,91.589544,CO,19.0,48.0,33.0,10,Monday,29.0,Good/Satisfactory
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",2026-07-06 10:00:00,26.1875,91.744194,SO2,32.0,37.0,34.0,10,Monday,5.0,Good/Satisfactory
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",2026-07-06 10:00:00,26.349082,92.68449,NH3,4.0,4.0,4.0,10,Monday,0.0,Good/Satisfactory
India,Assam,Silchar,"Tarapur, Silchar - PCBA",2026-07-06 10:00:00,24.82827,92.79525,SO2,4.0,6.0,5.0,10,Monday,2.0,Good/Satisfactory
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",2026-07-06 10:00:00,26.987634,94.636574,PM10,23.0,28.0,24.0,10,Monday,5.0,Good/Satisfactory
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",2026-07-06 10:00:00,26.146529,87.454184,PM2.5,25.0,92.0,46.0,10,Monday,67.0,Moderate
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",2026-07-06 10:00:00,26.146529,87.454184,NO2,12.0,22.0,15.0,10,Monday,10.0,Good/Satisfactory
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",2026-07-06 10:00:00,25.5626095,84.663264,NO2,6.0,8.0,7.0,10,Monday,2.0,Good/Satisfactory
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",2026-07-06 10:00:00,25.5626095,84.663264,SO2,5.0,5.0,5.0,10,Monday,0.0,Good/Satisfactory
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",2026-07-06 10:00:00,25.42742023,86.13886079,NO2,9.0,17.0,13.0,10,Monday,8.0,Good/Satisfactory
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",2026-07-06 10:00:00,25.42742023,86.13886079,NH3,16.0,16.0,16.0,10,Monday,0.0,Good/Satisfactory
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",2026-07-06 10:00:00,26.80365,84.51954,CO,30.0,32.0,31.0,10,Monday,2.0,Good/Satisfactory
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",2026-07-06 10:00:00,25.265194,87.012947,PM10,26.5,69.0,44.5,10,Monday,42.5,Good/Satisfactory
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",2026-07-06 10:00:00,25.251013,86.989001,PM10,26.5,69.0,44.5,10,Monday,42.5,Good/Satisfactory
India,Andhra Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",2026-07-06 10:00:00,16.186555,81.13219,NH3,3.0,4.0,3.0,10,Monday,1.0,Good/Satisfactory
India,Andhra Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",2026-07-06 10:00:00,16.186555,81.13219,CO,7.0,19.0,12.0,10,Monday,12.0,Good/Satisfactory
India,Andhra Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ",2026-07-06 10:00:00,14.438164,79.966814,CO,40.0,42.0,42.0,10,Monday,2.0,Good/Satisfactory
India,Andhra Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2026-07-06 10:00:00,16.9872867,81.7363176,PM2.5,50.0,67.0,60.0,10,Monday,17.0,Moderate
India,Andhra Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2026-07-06 10:00:00,16.9872867,81.7363176,NO2,21.0,29.0,24.0,10,Monday,8.0,Good/Satisfactory
India,Andhra Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2026-07-06 10:00:00,16.9872867,81.7363176,NH3,3.0,5.0,4.0,10,Monday,2.0,Good/Satisfactory
India,Andhra Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2026-07-06 10:00:00,16.9872867,81.7363176,SO2,10.0,15.0,14.0,10,Monday,5.0,Good/Satisfactory
India,Andhra Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",2026-07-06 10:00:00,13.67,79.35,OZONE,14.0,21.0,17.0,10,Monday,7.0,Good/Satisfactory
India,Andhra Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",2026-07-06 10:00:00,16.554731,80.64911,PM2.5,52.0,66.0,63.0,10,Monday,14.0,Poor/Severe
India,Andhra Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",2026-07-06 10:00:00,16.554731,80.64911,CO,22.0,24.0,23.0,10,Monday,2.0,Good/Satisfactory
India,Andhra Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",2026-07-06 10:00:00,16.509717,80.612222,PM10,55.0,81.0,67.0,10,Monday,26.0,Moderate
India,Andhra Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",2026-07-06 10:00:00,16.509717,80.612222,CO,28.0,29.0,28.0,10,Monday,1.0,Good/Satisfactory
India,Andhra Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",2026-07-06 10:00:00,16.486692,80.699436,PM10,60.0,65.0,62.0,10,Monday,5.0,Moderate
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",2026-07-06 10:00:00,25.251013,86.989001,OZONE,17.0,22.0,19.0,10,Monday,5.0,Good/Satisfactory
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",2026-07-06 10:00:00,25.204762,85.51496,CO,103.0,105.0,104.0,10,Monday,2.0,Poor/Severe
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",2026-07-06 10:00:00,25.7808257,84.7446768,PM10,109.0,109.0,109.0,10,Monday,0.0,Poor/Severe
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",2026-07-06 10:00:00,25.7808257,84.7446768,NO2,2.0,2.0,2.0,10,Monday,0.0,Good/Satisfactory
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",2026-07-06 10:00:00,25.7808257,84.7446768,CO,67.0,96.0,86.0,10,Monday,29.0,Moderate
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",2026-07-06 10:00:00,24.762518,84.982348,PM2.5,15.0,45.0,32.0,10,Monday,30.0,Moderate
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",2026-07-06 10:00:00,24.792403,84.992416,NH3,1.0,1.0,1.0,10,Monday,0.0,Good/Satisfactory
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",2026-07-06 10:00:00,25.697189,85.2459,CO,21.0,34.0,28.0,10,Monday,13.0,Good/Satisfactory
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",2026-07-06 10:00:00,26.0881305,87.93840336,PM2.5,42.0,80.0,57.0,10,Monday,38.0,Moderate
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",2026-07-06 10:00:00,27.308328,84.531742,NO2,2.0,8.0,5.0,10,Monday,6.0,Good/Satisfactory
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",2026-07-06 10:00:00,25.599486,85.113666,PM10,15.0,39.0,28.0,10,Monday,24.0,Good/Satisfactory
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",2026-07-06 10:00:00,25.599486,85.113666,NH3,2.0,3.0,3.0,10,Monday,1.0,Good/Satisfactory
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",2026-07-06 10:00:00,25.0328,85.41948,PM10,18.0,63.0,32.0,10,Monday,45.0,Good/Satisfactory
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",2026-07-06 10:00:00,25.0328,85.41948,SO2,2.0,3.0,3.0,10,Monday,1.0,Good/Satisfactory
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",2026-07-06 10:00:00,25.0328,85.41948,OZONE,19.0,53.0,37.0,10,Monday,34.0,Good/Satisfactory
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",2026-07-06 10:00:00,25.859655,85.77944,NH3,3.0,3.5,3.0,10,Monday,0.5,Good/Satisfactory
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",2026-07-06 10:00:00,30.719859,76.738637,NO2,8.0,33.0,21.0,10,Monday,25.0,Good/Satisfactory
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",2026-07-06 10:00:00,30.751462,76.762879,OZONE,14.0,28.0,20.0,10,Monday,14.0,Good/Satisfactory
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",2026-07-06 10:00:00,30.735567,76.775714,PM2.5,13.0,48.0,30.0,10,Monday,35.0,Good/Satisfactory
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",2026-07-06 10:00:00,21.185571,81.343175,CO,20.0,21.0,20.0,10,Monday,1.0,Good/Satisfactory
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",2026-07-06 10:00:00,21.194815,81.31477,NH3,3.0,3.0,3.0,10,Monday,0.0,Good/Satisfactory
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",2026-07-06 10:00:00,22.368195,82.746431,SO2,2.0,4.0,3.0,10,Monday,2.0,Good/Satisfactory
